,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cab_num
5251,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,18,0,0,3268,0,436,342,1,190
5252,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,34,0,170,1256,0,3926,7121,0,365
5253,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,45,0,0,0,0,0,0,1,213
5254,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,31,0,0,1219,7,104,1082,1,213
5255,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,30,757,115,0,0,1,1164
5256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,0,765,5,0,0,0,0,897
5257,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,61,0,0,0,0,0,0,1,214
5258,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,54,1,0,7996,0,4549,10206,0,214
5259,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,28,0,0,0,0,0,0,1,171
5260,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,46,0,0,3477,0,1,5543,0,171
5261,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,32,0,125,874,0,180,1,1,1072
5262,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,49,0,0,0,0,0,0,1,906
5263,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,1,907
5264,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,25,0,458,240,0,239,0,1,1073
5265,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,0,785,0,0,19,1,1075
5266,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,28,0,0,0,0,0,0,1,908
5267,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,68,0,0,0,970,0,0,1,1076
5268,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,16,0,0,0,0,0,0,1,898
5269,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,19,0,0,0,0,0,0,0,352
5270,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,49,0,0,0,0,0,0,0,352
5271,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15,0,890,9,0,1250,57,0,352
5272,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,26,0,0,0,0,0,0,1,352
5273,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22,0,804,0,378,0,0,0,352
5274,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,23,0,0,0,0,0,0,1,911
5275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,31,0,0,0,0,0,0,0,899
5276,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,0,900
5277,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,1,901
5278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,47,0,0,0,2711,0,1166
5279,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,43,0,1,8,0,0,715,0,1168
5280,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22,0,19,9,0,0,594,1,913
5281,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,27,0,0,0,0,0,0,1,368
5282,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,1,216
5283,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,37,0,0,0,0,0,0,1,82
5284,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,158,0,1594,1,0,1,1077
5285,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,18,0,2803,0,17,0,0,0,1077
5286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,643,0,45,0,10,0,1077
5287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,1909,0,0,0,6,0,1169
5288,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,117,2134,0,0,1,1078
5289,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,39,0,0,0,0,0,0,1,1079
5290,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,35,0,0,0,0,0,0,1,178
5291,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,52,0,0,1425,31,0,1320,1,178
5292,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,48,0,0,0,0,2851,1478,0,178
5293,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,27,0,332,918,0,5,4817,0,179
5294,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,50,0,0,103,0,240,8221,0,179
5295,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24,0,56,22,285,1453,0,0,902
5296,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,26,0,807,0,0,0,40,1,915
5297,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,215,0,0,0,350,0,1171
5298,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,15,0,0,0,0,0,0,0,903
5299,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,42,0,1188,39,3,3,0,0,1172
5300,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51,0,0,0,0,0,880,0,1175
5301,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,43,0,635,53,0,3,0,1,355
5302,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,31,0,0,0,0,0,0,0,905
5303,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,14,0,0,0,0,0,0,1,916
5304,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,31,0,13,0,0,679,0,0,1080
5305,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,33,0,0,1513,5,63,144,1,71
5306,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,21,0,0,496,0,3867,30,0,906
5307,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13,0,56,1706,15,0,23,0,907
5308,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,286,545,0,0,0,1,1083
5309,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22,0,0,11594,0,10247,1,0,217
5310,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22,0,1035,0,264,0,0,0,357
5311,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,920
5312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,35,0,0,0,0,0,0,1,920
5313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,1,920
5314,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,1609,0,0,1,359
5315,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,66,0,0,0,0,0,0,1,921
5316,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,1,218
5317,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,48,0,0,0,0,0,0,1,218
5318,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0,0,1198,48,278,1244,0,218
5319,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,62,0,0,0,0,0,0,1,218
5320,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,19,0,0,0,0,0,0,0,910
5321,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,44,0,2267,0,107,0,0,0,82
5322,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,25,0,1410,123,26,9,812,0,180
5323,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15,0,348,1627,0,0,0,0,1179
5324,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,12,177,1110,0,0,1,1084
5325,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,0,233,0,0,1054,156,0,1180
5326,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23,0,821,0,863,664,0,0,360
5327,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45,0,0,0,2332,84,0,1,1087
5328,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,39,0,0,0,0,0,0,1,922
5329,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,33,0,0,0,0,0,0,1,911
5330,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,325,247,305,0,1088
5331,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26,0,178,0,3,0,704,1,923
5332,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,47,0,0,0,0,0,0,1,924
5333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,27,0,0,0,0,0,0,1,173
5334,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,1,912
5335,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,22,0,0,0,0,0,0,1,913
5336,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,17,0,0,0,0,0,0,1,925
5337,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,0,0,458,725,0,0,1,1090
5338,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,1,926
5339,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,0,0,973,29,0,1,1091
5340,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33,0,0,4372,0,4103,0,1,215
5341,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,61,0,0,166,1080,0,16,1,1092
5342,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19,0,0,0,0,692,164,0,1183
5343,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,61,0,0,0,0,0,0,1,371
5344,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,42,0,0,29,317,434,45,1,915
5345,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,916
5346,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,1,916
5347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,916
5348,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,19,0,0,0,0,0,0,1,916
5349,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,1,916
5350,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,29,0,0,173,0,0,1155,1,1093
5351,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,59,0,0,664,0,144,141,1,917
5352,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,1,927
5353,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,70,0,390,0,0,0,518,1,918
5354,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,918
5355,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,37,0,0,0,0,0,0,1,219
5356,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,58,0,0,1975,598,7,3726,0,219
5357,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,44,0,69,0,17,176,2105,0,928
5358,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,24,0,0,0,0,0,0,0,372
5359,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,20,0,0,0,0,0,0,1,919
5360,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,156,0,364,489,383,1,1094
5361,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,192
5362,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,28,0,0,0,0,711,0,0,920
5363,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,0,217,0,77,510,0,1185
5364,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,29,0,0,0,0,0,0,1,1186
5365,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,0,2029,1,0,0,121,0,1187
5366,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,20,0,0,0,53,2,754,0,921
5367,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,34,0,0,1745,6,5,37,1,922
5368,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,0,0,0,1191,109,0,1188
5369,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,27,0,0,0,0,0,0,1,362
5370,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,1,0,1,0,618,0,1189
5371,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,39,0,0,11856,13,39,3,1,216
5372,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,35,0,0,7636,0,353,705,1,216
5373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,929
5374,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,1,930
5375,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,42,0,0,16,0,144,7492,0,52
5376,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,32,0,70,764,724,547,1297,0,52
5377,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,50,0,57,29,0,0,643,0,1096
5378,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0,0,37,859,9,1,1,931
5379,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,0,5381,139,0,932
5380,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,29,0,715,47,0,0,0,0,1192
5381,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,35,1,247,436,459,1,1984,0,53
5382,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,0,0,625,0,0,356,0,363
5383,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,24,0,160,20,39,552,1,0,924
5384,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23,0,88,0,586,0,0,1,933
5385,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51,0,542,0,360,0,0,0,1194
5386,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,42,0,439,0,0,0,254,0,1194
5387,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,19,0,5,0,0,716,0,0,1194
5388,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,0,1194
5389,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,19,0,0,0,0,0,0,1,1194
5390,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22,0,158,0,476,0,26,0,1194
5391,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,12,6,2817,342,0,0,82
5392,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,31,0,11,0,0,1912,1120,0,1194
5393,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,0,558,1,0,1195
5394,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,22,0,0,0,0,0,0,1,934
5395,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,1,220
5396,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40,0,0,0,56,1,642,0,1099
5397,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,838,193,0,1099
5398,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,0,0,1037,8,1,1,1100
5399,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,42,0,0,1871,0,570,199,0,181
5400,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,33,0,0,0,0,0,0,1,936
5401,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,54,0,0,0,0,0,0,1,193
5402,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,1,193
5403,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,1,194
5404,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,1,194
5405,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,47,0,0,868,0,4,0,1,937
5406,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,610,858,75,1358,0,0,1197
5407,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,61,0,0,0,0,0,0,1,217
5408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,0,0,128,209,4,383,0,1102
5409,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,46,0,559,25,0,22,765,0,1199
5410,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,36,0,0,0,0,0,907,0,926
5411,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15,0,0,706,0,0,0,1,938
5412,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,33,0,2233,6408,0,23,273,1,195
5413,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,35,0,0,0,0,0,0,1,195
5414,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,1,195
5415,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,0,1,594,0,1200
5416,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,43,0,0,1197,0,223,1,1,1201
5417,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,34,0,571,0,0,0,0,0,1104
5418,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,47,0,14,3,0,1720,0,0,928
5419,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,850,0,681,1,0,1,1105
5420,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,46,0,0,1068,945,2587,811,0,218
5421,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,46,0,183,7,637,182,5,1,941
5422,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,0,3338,0,6344,199,0,196
5423,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,59,0,0,0,0,0,0,1,375
5424,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,45,0,0,1202,149,1472,3379,0,182
5425,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,95,595,0,0,1,1106
5426,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,32,0,6769,0,0,113,1,0,1107
5427,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,39,0,0,0,0,0,0,1,1108
5428,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40,0,661,0,830,0,6,0,1203
5429,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,44,0,815,219,22,0,0,1,175
5430,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0,933
5431,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,514,0,2,129,583,0,1109
5432,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,934
5433,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,0,3,41,359,393,0,1204
5434,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,53,0,751,0,0,7,0,0,1204
5435,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0,104,511,254,425,4,0,1205
5436,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,46,0,0,98,2077,0,0,1,1205
5437,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,1,935
5438,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31,0,0,1489,68,6,0,1,366
5439,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,36,0,1,4058,95,0,2109,0,54
5440,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,46,0,35,3953,0,2108,0,1,54
5441,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,943
5442,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,943
5443,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,12,0,0,0,0,0,0,1,943
5444,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,943
5445,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,41,0,0,0,0,0,0,1,943
5446,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,11,0,0,0,0,0,0,1,943
5447,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,41,0,0,0,0,0,0,1,936
5448,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,17,0,513,0,669,0,0,0,176
5449,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,21,0,0,0,0,0,0,1,176
5450,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,21,0,0,0,0,0,0,1,176
5451,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27,0,89,888,51,5,0,1,176
5452,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,54,0,0,0,0,0,0,1,176
5453,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,15,0,2309,0,1142,1,10,0,176
5454,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,39,0,0,0,0,0,0,1,176
5455,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,31,0,1,0,7,0,387,1,937
5456,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,28,0,0,0,0,0,0,1,1111
5457,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,21,0,3553,5,0,0,2,0,938
5458,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,29,0,0,0,0,0,0,1,221
5459,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45,0,112,406,198,0,0,1,1112
5460,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,44,0,0,496,99,317,5615,0,183
5461,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,12,0,0,0,0,0,0,1,939
5462,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,944
5463,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,20,0,0,0,0,0,0,1,940
5464,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,43,0,0,8808,0,580,0,1,198
5465,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,46,0,0,0,0,0,0,1,367
5466,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,53,0,0,68,0,920,4,1,945
5467,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,21,0,621,0,0,0,0,0,941
5468,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,0,0,21,0,0,716,0,1113
5469,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,82
5470,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19,0,546,11,0,325,218,0,1206
5471,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,52,0,0,0,0,0,0,1,946
5472,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,1,222
5473,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,62,0,761,15,0,0,0,0,1114
5474,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,27,0,0,0,0,0,0,1,219
5475,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,23,0,0,0,0,0,0,0,946
5476,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,28,0,0,0,0,0,0,1,220
5477,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,27,0,0,0,0,0,0,1,220
5478,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,58,0,0,0,0,0,0,1,947
5479,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24,0,0,30,835,0,0,1,369
5480,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,1,149,0,890,9,0,0,376
5481,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,33,0,36,0,0,1415,0,0,1115
5482,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28,0,229,761,0,0,6,1,377
5483,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,39,0,0,0,0,0,1104,0,1208
5484,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27,0,0,0,0,727,260,0,370
5485,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36,0,0,75,106,0,1903,1,1117
5486,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64,0,0,623,1827,0,0,1,1209
5487,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,41,0,0,0,687,0,65,1,949
5488,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,199
5489,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,199
5490,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,0,0,2,64,139,3831,0,378
5491,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0,483,0,0,304,21,1,948
5492,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23,0,0,456,2624,912,8,1,371
5493,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40,0,7,0,6,1206,88,0,1118
5494,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,1118
5495,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1118
5496,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,0,0,1774,0,17,13,1,949
5497,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,950
5498,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17,0,0,566,18,318,0,0,1210
